scraped_at,club_name,target_date,court_name,start_time,end_time,price,available
2026-09-11 23:12:21,Padel Berlin Mitte,2026-09-11,Court 1,10:00,11:30,32.0,True
2026-09-11 23:12:21,Smart Padel Berlin,2026-09-11,Court 1,10:00,11:30,32.0,True
2026-09-11 23:12:21,Padel Berlin Mitte,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-11 23:12:21,Smart Padel Berlin,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 00:19:41,Padel Berlin Mitte,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 00:19:41,Smart Padel Berlin,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 00:19:41,Padel Berlin Mitte,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 00:19:41,Smart Padel Berlin,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 01:11:44,Padel Berlin Mitte,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 01:11:44,Smart Padel Berlin,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 01:11:44,Padel Berlin Mitte,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 01:11:44,Smart Padel Berlin,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 02:14:47,Padel Berlin Mitte,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 02:14:47,Smart Padel Berlin,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 02:14:47,Padel Berlin Mitte,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 02:14:47,Smart Padel Berlin,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 03:13:48,Padel Berlin Mitte,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 03:13:48,Smart Padel Berlin,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 03:13:48,Padel Berlin Mitte,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 03:13:48,Smart Padel Berlin,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 04:13:44,Padel Berlin Mitte,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 04:13:44,Smart Padel Berlin,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 04:13:44,Padel Berlin Mitte,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 04:13:44,Smart Padel Berlin,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 05:12:45,Padel Berlin Mitte,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 05:12:45,Smart Padel Berlin,2026-09-12,Court 1,10:00,11:30,32.0,True
2026-09-12 05:12:45,Padel Berlin Mitte,2026-09-13,Court 1,10:00,11:30,32.0,True
2026-09-12 05:12:45,Smart Padel Berlin,2026-09-13,Court 1,10:00,11:30,32.0,True
